elem_id;set_dt;remark;mode;limit_press
9814;2023-11-13 12:17:00.000;Ремонт по результатам ВТД;1;44.00
9814;2023-11-13 12:46:00.000;Стравлен для проведения работ;1;44.00
8441;2023-11-13 12:47:00.000;Сработан для последующих работ;1;44.00
9814;2023-11-13 12:48:00.000;стравлен для проведения работ;1;44.00
8441;2023-11-13 12:51:00.000;сработан для последующего проведения работ;1;44.00
8441;2023-11-13 12:52:00.000;Участок выработан для работ 27.1.2023;1;44.00
9814;2023-11-13 12:54:00.000;Ремонт по результатам ВТД;1;44.00
8426;2023-11-14 07:49:00.000;Выработка газа ;1;NULL
8574;2023-11-14 07:49:00.000;Выработка газа ;1;NULL
8612;2023-11-14 07:49:00.000;Выработка газа ;1;NULL
8697;2023-11-14 07:49:00.000;Выработка газа ;1;NULL
36088;2023-11-14 07:49:00.000;Выработка газа ;1;NULL
36089;2023-11-14 07:49:00.000;Выработка газа ;1;NULL
10093;2023-11-15 10:29:00.000;Ввод в работу участка;0;NULL
10142;2023-11-15 10:30:00.000;Ввод в работу участка;0;NULL
8282;2023-11-16 08:50:00.000;Для выработки газа с участка 21-1 1759-1;1;NULL
8349;2023-11-16 08:51:00.000;Для выработки газа с участка 21-1 1759-1;1;NULL
8405;2023-11-16 08:51:00.000;Для выработки газа с участка 21-1 1759-1;1;44.00
8275;2023-11-16 08:58:00.000;Для выработки газа с участка 21-1 1759-1;1;NULL
8279;2023-11-16 08:58:00.000;Для выработки газа с участка 21-1 1759-1;1;NULL
8255;2023-11-16 08:59:00.000;Для выработки газа с участка 21-1 1759-1;1;54.50
11926;2023-11-16 09:50:00.000;По режиму;0;NULL
11940;2023-11-16 09:50:00.000;По режиму;0;NULL
11965;2023-11-16 09:50:00.000;По режиму;0;NULL
12333;2023-11-16 09:50:00.000;По режиму;0;NULL
9814;2023-11-16 10:00:00.000;Ограничение снято;1;NULL
8405;2023-11-16 13:36:00.000;сработ;1;44.00
8349;2023-11-16 13:37:00.000;сработан;1;NULL
8279;2023-11-16 13:38:00.000;сработан;1;NULL
8275;2023-11-16 13:39:00.000;сработан;1;NULL
8349;2023-11-16 13:40:00.000;3;1;NULL
9792;2023-11-16 14:07:00.000;Для работ на участке 1759-1787 ;1;44.00
8255;2023-11-16 14:15:00.000;выроботка газа с 1731-1759;1;54.50
8275;2023-11-16 14:17:00.000;выработка газа с участка 1731-1759 км;1;NULL
8275;2023-11-16 14:18:00.000;выработка газа с участка 1731-1759 км;1;NULL
8279;2023-11-16 14:18:00.000;выработка газа с участка 1731-1759 км;1;NULL
8282;2023-11-16 14:19:00.000;выработка газа с участка 1731-1759 км;1;NULL
8405;2023-11-16 14:19:00.000;выработка газа с участка 1731-1759 км;1;44.00
8317;2023-11-16 14:21:00.000;выработка газа с участка 1731-1759 км;1;NULL
8441;2023-11-16 14:21:00.000;выработка газа с участка 1731-1759 км;1;44.00
9409;2023-11-16 15:12:00.000;Работы завершены;0;NULL
11494;2023-11-16 15:13:00.000;Работы завершены;0;NULL
11515;2023-11-16 15:13:00.000;Работы завершены;0;NULL
15227;2023-11-16 15:13:00.000;Работы завершены;0;NULL
15230;2023-11-16 15:13:00.000;Работы завершены;0;NULL
8441;2023-11-16 16:25:00.000;выработка газа с участка 1731-1759 ;1;44.00
8317;2023-11-16 16:26:00.000;выработка газа с участка 1731-1759 ;1;NULL
8275;2023-11-16 16:27:00.000;выработка газа с участка 1731-1759 ;1;NULL
8279;2023-11-16 16:27:00.000;выработка газа с участка 1731-1759 ;1;NULL
8349;2023-11-16 16:28:00.000;выработка газа с участка 1731-1759 ;1;NULL
8405;2023-11-16 16:28:00.000;выработка газа с участка 1731-1759 ;1;44.00
9814;2023-11-16 16:29:00.000;pfg;1;NULL
9814;2023-11-16 17:28:00.000;После ремонта по результатам ВТД;0;NULL
9792;2023-11-17 02:45:00.000;Сработка;1;44.00
7935;2023-11-17 09:18:00.000;Ввод участка в работу;0;49.00
30676;2023-11-17 09:58:00.000;Огневые работы закончены. Контур КЦ заполнен до 1кг.;1;NULL
7935;2023-11-17 10:00:00.000;Ограничение снято;0;NULL
8212;2023-11-17 10:00:00.000;Ограничение снято;1;NULL
6383;2023-11-17 10:01:00.000;Огневые работы закончены. Контур КЦ заполнен до 1кг.;1;NULL
7891;2023-11-17 12:25:00.000;Вывод участка 1597-1598км 1н для производства ремонтных работ.;1;49.70
7891;2023-11-17 12:31:00.000;Вывод участка 1597-1598км 1н;1;49.70
8212;2023-11-17 15:37:00.000;Включен после завершения ремонтных работ;0;NULL
7891;2023-11-17 19:10:00.000;Выработка газа потребителем завершена.;1;49.70
9010;2023-11-17 20:16:00.000;Сработка;1;NULL
32111;2023-11-17 20:16:00.000;Сработка;1;NULL
8441;2023-11-19 07:18:00.000;В ремонт по результатам ВТД;1;44.00
8441;2023-11-19 16:11:00.000;Выработка через ГРС Карталы;1;44.00
8426;2023-11-20 09:19:00.000;выработка газа через ГРС Солнечный окончена.;1;NULL
8574;2023-11-20 09:19:00.000;выработка газа через ГРС Солнечный окончена.;1;NULL
8612;2023-11-20 09:19:00.000;выработка газа через ГРС Солнечный окончена.;1;NULL
8697;2023-11-20 09:19:00.000;выработка газа через ГРС Солнечный окончена.;1;NULL
36088;2023-11-20 09:19:00.000;выработка газа через ГРС Солнечный окончена.;1;NULL
36089;2023-11-20 09:19:00.000;выработка газа через ГРС Солнечный окончена.;1;NULL
9010;2023-11-20 09:20:00.000;выработка газа через ГРС Солнечный окончена.;1;NULL
32111;2023-11-20 09:20:00.000;выработка газа через ГРС Солнечный окончена.;1;NULL
8317;2023-11-20 09:22:00.000;выработка газа через ГРС Карталы окончена.;1;NULL
8441;2023-11-20 09:22:00.000;выработка газа через ГРС Карталы окончена.;1;44.00
9792;2023-11-20 09:28:00.000; Выработка газа через ГРС Карталы окончена;1;44.00
8349;2023-11-20 09:29:00.000;Выработка газа через ГРС Карталы окончена;1;NULL
8405;2023-11-20 09:29:00.000;Выработка газа через ГРС Карталы окончена;1;44.00
8275;2023-11-20 09:30:00.000;Выработка газа через ГРС Карталы окончена;1;NULL
8279;2023-11-20 09:30:00.000;Выработка газа через ГРС Карталы окончена;1;NULL
8282;2023-11-20 09:30:00.000;Выработка газа через ГРС Карталы окончена;1;NULL
9010;2023-11-20 10:17:00.000;Выработка газа через ГРС Солнечный окончена;1;NULL
32111;2023-11-20 10:17:00.000;Выработка газа через ГРС Солнечный окончена;1;NULL
8426;2023-11-20 10:18:00.000;Выработка газа через ГРС Солнечный окончена;1;NULL
8441;2023-11-20 10:18:00.000;Выработка газа через ГРС Карталы окончена;1;44.00
8574;2023-11-20 10:18:00.000;Выработка газа через ГРС Солнечный окончена;1;NULL
8612;2023-11-20 10:18:00.000;Выработка газа через ГРС Солнечный окончена;1;NULL
8697;2023-11-20 10:18:00.000;Выработка газа через ГРС Солнечный окончена;1;NULL
36088;2023-11-20 10:18:00.000;Выработка газа через ГРС Солнечный окончена;1;NULL
36089;2023-11-20 10:18:00.000;Выработка газа через ГРС Солнечный окончена;1;NULL
8282;2023-11-20 10:19:00.000;Выработка газа через ГРС Карталы окончена;1;NULL
8317;2023-11-20 10:19:00.000;Выработка газа через ГРС Карталы окончена;1;NULL
8349;2023-11-20 10:19:00.000;Выработка газа через ГРС Карталы окончена;1;NULL
8405;2023-11-20 10:19:00.000;Выработка газа через ГРС Карталы окончена;1;44.00
11512;2023-11-20 10:58:00.000;втд;1;NULL
11531;2023-11-20 10:58:00.000;втд;1;NULL
11532;2023-11-20 10:58:00.000;втд;1;NULL
18417;2023-11-20 10:58:00.000;втд;1;NULL
9792;2023-11-20 12:27:00.000;Проведение работ по результатам ВТД;1;44.00
8255;2023-11-20 12:28:00.000;ремонт по результатам ВТД;1;54.50
7891;2023-11-20 19:10:00.000;Подготовка к огневым работам;1;49.70
11512;2023-11-20 19:10:00.000;Участок отключен;1;NULL
11531;2023-11-20 19:10:00.000;Участок отключен;1;NULL
11532;2023-11-20 19:10:00.000;Участок отключен;1;NULL
18417;2023-11-20 19:10:00.000;Участок отключен;1;NULL
11512;2023-11-20 19:12:00.000;Участок отключен для проведения ВТД;1;NULL
11531;2023-11-20 19:12:00.000;Участок отключен для проведения ВТД;1;NULL
11532;2023-11-20 19:12:00.000;Участок отключен для проведения ВТД;1;NULL
18417;2023-11-20 19:12:00.000;Участок отключен для проведения ВТД;1;NULL
11512;2023-11-20 19:13:00.000;Участок отключен для проведения ВТД;1;NULL
11531;2023-11-20 19:13:00.000;Участок отключен для проведения ВТД;1;NULL
11532;2023-11-20 19:13:00.000;Участок отключен для проведения ВТД;1;NULL
18417;2023-11-20 19:13:00.000;Участок отключен для проведения ВТД;1;NULL
11512;2023-11-20 19:14:00.000;Участок отключен для проведения ВТД;1;NULL
11531;2023-11-20 19:14:00.000;Участок отключен для проведения ВТД;1;NULL
11532;2023-11-20 19:14:00.000;Участок отключен для проведения ВТД;1;NULL
18417;2023-11-20 19:14:00.000;Участок отключен для проведения ВТД;1;NULL
9010;2023-11-20 19:23:00.000;Выработка газа через ГРС Солнечный окончена;1;NULL
32111;2023-11-20 19:23:00.000;Выработка газа через ГРС Солнечный окончена;1;NULL
8255;2023-11-21 10:00:00.000;Ограничение снято;2;NULL
6960;2023-11-21 13:02:00.000;Отключен в связи с ограничением разрешенного давления.;1;NULL
6960;2023-11-21 13:39:00.000;Отключен в связи с ограничением разрешенного давления.;1;NULL
8255;2023-11-21 15:32:00.000;Завершение работ по замене катушки;2;54.50
8275;2023-11-21 15:34:00.000;Завершение ремонтных работ;2;NULL
8255;2023-11-21 15:44:00.000;Завершение ремонтных работ;2;54.50
8275;2023-11-23 09:24:00.000;Пуск участка в работу после выработки газа с участка 21-1 1787;0;NULL
8279;2023-11-23 09:25:00.000;Пуск участка в работу после выработки газа с участка 21-1 1787;0;NULL
8282;2023-11-23 09:25:00.000;Пуск участка в работу после выработки газа с участка 21-1 1787;0;NULL
8349;2023-11-23 09:28:00.000;Пуск участка в работу после выработки газа с участка 21-1 1787;2;NULL
7891;2023-11-24 00:15:00.000;Включен в транспорт газа после ремонтных работ;0;49.70
7753;2023-11-24 10:00:00.000;Ограничение снято;0;NULL
7823;2023-11-24 10:00:00.000;Ограничение снято;0;NULL
7891;2023-11-24 10:00:00.000;Ограничение снято;0;NULL
10893;2023-11-24 10:34:00.000;Ввод в работу участка;0;NULL
10901;2023-11-24 10:34:00.000;Ввод в работу участка;0;NULL
10918;2023-11-24 10:34:00.000;Ввод в работу участка;0;NULL
10921;2023-11-24 10:34:00.000;Ввод в работу участка;0;NULL
9792;2023-11-24 17:19:00.000;После ремонта;0;44.00
8405;2023-11-24 17:20:00.000;Перепуск в смежный участок;1;44.00
8426;2023-11-24 17:26:00.000;Продувка перед заваркой ТО;1;NULL
8574;2023-11-24 17:26:00.000;Продувка перед заваркой ТО;1;NULL
8612;2023-11-24 17:26:00.000;Продувка перед заваркой ТО;1;NULL
8697;2023-11-24 17:26:00.000;Продувка перед заваркой ТО;1;NULL
36088;2023-11-24 17:26:00.000;Продувка перед заваркой ТО;1;NULL
36089;2023-11-24 17:26:00.000;Продувка перед заваркой ТО;1;NULL
9792;2023-11-24 17:39:00.000;2;0;44.00
9010;2023-11-24 17:46:00.000;1;1;NULL
32111;2023-11-24 17:46:00.000;1;1;NULL
11512;2023-11-24 20:56:00.000;Участок в работе;0;NULL
11531;2023-11-24 20:56:00.000;Участок в работе;0;NULL
11532;2023-11-24 20:56:00.000;Участок в работе;0;NULL
18417;2023-11-24 20:56:00.000;Участок в работе;0;NULL
8426;2023-11-25 22:15:00.000;pfgjkytybt;1;NULL
8574;2023-11-25 22:15:00.000;pfgjkytybt;1;NULL
8612;2023-11-25 22:15:00.000;pfgjkytybt;1;NULL
8697;2023-11-25 22:15:00.000;pfgjkytybt;1;NULL
36088;2023-11-25 22:15:00.000;pfgjkytybt;1;NULL
36089;2023-11-25 22:15:00.000;pfgjkytybt;1;NULL
8426;2023-11-26 01:41:00.000;заполнение;1;NULL
8574;2023-11-26 01:41:00.000;заполнение;1;NULL
8612;2023-11-26 01:41:00.000;заполнение;1;NULL
8697;2023-11-26 01:41:00.000;заполнение;1;NULL
36088;2023-11-26 01:41:00.000;заполнение;1;NULL
36089;2023-11-26 01:41:00.000;заполнение;1;NULL
8426;2023-11-27 09:35:00.000;По распоряжению ПДС;0;NULL
8574;2023-11-27 09:35:00.000;По распоряжению ПДС;0;NULL
8612;2023-11-27 09:35:00.000;По распоряжению ПДС;0;NULL
8697;2023-11-27 09:35:00.000;По распоряжению ПДС;0;NULL
36088;2023-11-27 09:35:00.000;По распоряжению ПДС;0;NULL
36089;2023-11-27 09:35:00.000;По распоряжению ПДС;0;NULL
11504;2023-11-27 09:48:00.000;Участок стравлен;1;NULL
8405;2023-11-27 12:44:00.000;Стравлен и отключен в ремонт;1;44.00
9792;2023-11-27 13:57:00.000;По распоряжению ПДС;0;NULL
9010;2023-11-27 15:00:00.000;По распоряжению ПДС;0;NULL
32111;2023-11-27 15:00:00.000;По распоряжению ПДС;0;NULL
11504;2023-11-27 15:54:00.000;Участок стравлен;1;NULL
6267;2023-11-28 05:53:00.000;начало проведения огневых работ;1;NULL
7232;2023-11-28 07:11:00.000;Ремонт по результатам ВТД;1;43.90
7232;2023-11-28 08:31:00.000;Ремонт по результатам ВТД;1;43.90
18060;2023-11-28 12:08:00.000;Выработка газа потребителями;1;NULL
18060;2023-11-28 14:08:00.000;Отключение участка;1;NULL
18060;2023-11-28 14:09:00.000;Отключение участка;1;NULL
18060;2023-11-28 15:47:00.000;Вывод участка в ремонт ;1;NULL
6267;2023-11-29 01:00:00.000;окончание работ по замене дефектной трубы Ду325 №245;0;NULL
6267;2023-11-29 01:06:00.000;окончание работ по замене дефектной трубы Ду325 №245;1;NULL
9407;2023-11-29 03:42:00.000;Распоряжение ПДС;2;44.00
9407;2023-11-29 09:44:00.000;ограничение давления;2;44.00
9407;2023-11-29 09:47:00.000;ограничение давления;2;44.00
9407;2023-11-29 09:56:00.000;превышение РРД;2;44.00
11504;2023-12-01 10:35:00.000;ВТД завершено;0;NULL
11687;2023-12-04 12:33:00.000;Участок отключен в связи с ограничением РРД.;1;40.10
6733;2023-12-04 12:39:00.000;Для проведения ОР;1;43.90
11687;2023-12-04 13:05:00.000;Участок отключен в связи с ограничением РРД.;1;40.10
6733;2023-12-04 15:12:00.000;Для проведения ОР;1;43.90
6733;2023-12-05 12:09:00.000;Для проведения работ;1;43.90
9407;2023-12-05 13:48:00.000;распоряжение ПДС;2;44.00
9407;2023-12-05 13:50:00.000;распоряжение ПДС;2;44.00
9407;2023-12-05 13:52:00.000;распоряжение ПДС;1;44.00
9407;2023-12-05 13:53:00.000;распоряжение ПДС;1;44.00
6383;2023-12-06 12:42:00.000;заполнение контура КЦ;1;NULL
30676;2023-12-06 12:43:00.000;Заполнение контура КЦ;1;NULL
6383;2023-12-06 12:45:00.000;распоряжение ПДС;0;NULL
30676;2023-12-06 12:48:00.000;распоряжение ПДС;0;NULL
6030;2023-12-06 14:33:00.000;Включение участка 23-49 в работу.;0;NULL
7871;2023-12-06 15:32:00.000;КЦ  в работу,схема(реверс);0;NULL
8381;2023-12-06 15:34:00.000;КЦ в работу схема(реверс);0;NULL
8380;2023-12-06 15:36:00.000;КЦ в работу схема(реверс);0;NULL
8384;2023-12-06 15:37:00.000;КЦ в работу схема(реверс);0;NULL
7817;2023-12-06 15:38:00.000;КЦ в работу схема(реверс);0;NULL
8386;2023-12-06 15:39:00.000;КЦ в работу схема(реверс);0;NULL
7232;2023-12-07 14:03:00.000;По окончании работ;0;43.90
7232;2023-12-08 10:00:00.000;Ограничение снято;0;NULL
8405;2023-12-09 07:14:00.000;Стравлен и отключен в ремонт;1;44.00
11687;2023-12-09 07:53:00.000;По режиму;1;40.10
9407;2023-12-13 07:32:00.000;распоряжение ПДС;0;44.00
9398;2023-12-13 12:31:00.000;распоряжение ПДС;2;NULL
9413;2023-12-13 12:31:00.000;распоряжение ПДС;2;NULL
9398;2023-12-13 12:35:00.000;распоряжение ПДС;2;NULL
9413;2023-12-13 12:35:00.000;распоряжение ПДС;2;NULL
9246;2023-12-13 21:00:00.000;Выработка через ГРС-4 Магнитогорск;1;NULL
9246;2023-12-14 07:20:00.000;1;1;NULL
8441;2023-12-14 09:09:00.000;Стравливание,отключение.;1;44.00
8405;2023-12-14 09:10:00.000;Перепуск;1;44.00
8405;2023-12-14 10:00:00.000;Ограничение снято;1;NULL
9246;2023-12-14 11:09:00.000;распоряжение ПДС;1;NULL
9246;2023-12-14 11:12:00.000;распоряжение ПДС;1;NULL
8405;2023-12-15 12:40:00.000;После ремонта по результатам ВТД;0;NULL
8349;2023-12-15 12:41:00.000;После ремонта уч-ка по результатам ВТД;0;NULL
9246;2023-12-15 14:30:00.000;По распоряжению ПДС;0;NULL
9398;2023-12-15 14:31:00.000;По распоряжению ПДС;0;NULL
9413;2023-12-15 14:31:00.000;По распоряжению ПДС;0;NULL
9407;2023-12-15 15:13:00.000;По распоряжению ПДС;1;44.00
12185;2023-12-15 19:00:00.000;7;2;NULL
11681;2023-12-15 19:38:00.000;1;0;NULL
18429;2023-12-15 19:38:00.000;1;0;NULL
18438;2023-12-15 19:38:00.000;1;0;NULL
12185;2023-12-16 02:30:00.000;б/п;0;NULL
7908;2023-12-17 14:10:00.000;Проведение шурфовки;1;NULL
7915;2023-12-17 22:03:00.000;Проведение работ по замене КУ 1616.12.9;1;NULL
7915;2023-12-17 22:05:00.000;Замена КУ1616.12.9;1;NULL
7915;2023-12-19 00:20:00.000;Ввод в работу;0;NULL
7908;2023-12-19 02:16:00.000;Ввод участка 1598-1616км 1нитка в работу;0;NULL
8386;2023-12-19 08:24:00.000;Отключение контура, выработка потребителем;1;NULL
7817;2023-12-19 08:25:00.000;Отключение контура, выработка потребителем;1;NULL
7807;2023-12-19 08:26:00.000;Отключение контура КЦ , выработка потребителем;1;NULL
8386;2023-12-19 08:26:00.000;Отключение контура, выработка потребителем;1;NULL
7829;2023-12-19 08:27:00.000;Отключение контура, выработка потребителем;1;NULL
8384;2023-12-19 08:27:00.000;Отключение контура, выработка потребителем;1;NULL
8381;2023-12-19 08:28:00.000;Отключение контура, выработка потребителем;1;NULL
7871;2023-12-19 08:29:00.000;Отключение контура, выработка потребителем;1;NULL
8380;2023-12-19 08:29:00.000;Отключение контура, выработка потребителем;1;NULL
7807;2023-12-19 09:42:00.000;Отключение контура КЦ , выработка потребителем;1;NULL
9980;2023-12-20 12:42:00.000;Ввод участка в работу;0;NULL
9886;2023-12-20 12:43:00.000;Ввод участка в работу;0;NULL
9630;2023-12-21 05:58:00.000;ПДС;1;NULL
9657;2023-12-21 06:00:00.000;ПДС;1;NULL
9659;2023-12-21 06:02:00.000;ПДС;1;NULL
9663;2023-12-21 06:11:00.000;ПДС;1;NULL
8441;2023-12-21 14:53:00.000;Отремонтирован;1;44.00
6733;2023-12-21 23:20:00.000;Нормальный режим работы.;0;43.90
8441;2023-12-22 10:39:00.000;В работе после ремонта;0;44.00
6383;2023-12-22 11:19:00.000;КЦ на выработку газа;2;NULL
30676;2023-12-22 11:21:00.000;КЦ на выработку газа;2;NULL
33788;2023-12-22 11:23:00.000;КЦ на выработку газа;1;NULL
33789;2023-12-22 11:23:00.000;КЦ на выработку газа;1;NULL
33793;2023-12-22 11:25:00.000;КЦ на выработку газа;1;NULL
6423;2023-12-22 11:26:00.000;КЦ на выработку газа;2;NULL
33794;2023-12-22 11:26:00.000;КЦ на выработку газа;1;NULL
33792;2023-12-22 11:27:00.000;КЦ на выработку газа;2;NULL
33769;2023-12-22 11:28:00.000;КЦ на  выработку газа;2;NULL
33768;2023-12-22 11:29:00.000;КЦ на выработку газа;1;NULL
33774;2023-12-22 11:30:00.000;КЦ на выработку газа;1;NULL
33779;2023-12-22 11:30:00.000;КЦ на выработку газа;1;NULL
7109;2023-12-22 15:28:00.000;Сработка;1;NULL
8441;2023-12-22 19:35:00.000;Ограничение снято;0;NULL
8317;2023-12-22 19:46:00.000;Под выработку контура КЦ чарез ГРС Карталы;1;NULL
6383;2023-12-26 10:04:00.000;выработка контура КЦ;2;NULL
30676;2023-12-26 10:06:00.000;выработка контура КЦ;2;NULL
6423;2023-12-26 10:07:00.000;Работа ГРС через кр№52;2;NULL
6423;2023-12-26 10:09:00.000;Работа ГРС через кр№52;0;NULL
33792;2023-12-26 10:09:00.000;Работа ГРС через кр№52;0;NULL
18060;2023-12-26 11:23:00.000;Ввод участка 140-164 км в работу;2;NULL
11926;2023-12-26 12:37:00.000;Выработка контура КС;1;NULL
11940;2023-12-26 12:37:00.000;Выработка контура КС;1;NULL
12333;2023-12-26 12:37:00.000;Выработка газа из контура КС;1;NULL
18060;2023-12-26 16:47:00.000;Отключен с одной стороны (164 км).;0;NULL
11965;2023-12-26 19:03:00.000;Выработка контура КС;1;NULL
6383;2023-12-27 09:44:00.000;.;2;NULL
33774;2023-12-27 09:44:00.000;.;1;NULL
30676;2023-12-27 09:52:00.000;Выработка;2;NULL
6383;2023-12-27 09:53:00.000;Выработка;2;NULL
6383;2023-12-28 09:47:00.000;.;2;NULL
30676;2023-12-28 09:48:00.000;.;2;NULL
8317;2023-12-28 16:33:00.000;Для выработки газа с контура КЦ;1;NULL
6383;2023-12-29 09:26:00.000;.;2;NULL
30676;2023-12-29 09:27:00.000;.;2;NULL
6383;2023-12-30 16:36:00.000;/;2;NULL
30676;2023-12-30 16:36:00.000;/;2;NULL
30676;2023-12-31 10:00:00.000;.;2;NULL
6383;2023-12-31 10:02:00.000;.;2;NULL
6383;2024-01-01 09:33:00.000;,;2;NULL
30676;2024-01-01 09:41:00.000;,;2;NULL
14179;2024-01-03 13:16:00.000;1;2;NULL
10323;2024-01-03 13:18:00.000;1;2;NULL
8441;2024-01-03 13:54:00.000;1;2;NULL
8441;2024-01-03 13:58:00.000;2;0;NULL
10323;2024-01-03 14:21:00.000;1;2;NULL
14179;2024-01-03 14:24:00.000;1;2;NULL
8441;2024-01-03 16:09:00.000;2;2;NULL
8441;2024-01-03 16:18:00.000;2;0;NULL
8405;2024-01-03 16:26:00.000;1;2;NULL
8441;2024-01-03 16:27:00.000;2;2;NULL
14179;2024-01-03 17:10:00.000;2;2;NULL
8441;2024-01-03 17:37:00.000;2;2;NULL
9663;2024-01-03 20:24:00.000;По распоряжению ПДС ГТ Уфа;2;NULL
9663;2024-01-03 20:28:00.000;по распоряжению ПДС ГТ Уфа;2;NULL
15965;2024-01-04 05:40:00.000;По режиму;2;NULL
10323;2024-01-04 05:42:00.000;По режиму;0;NULL
30676;2024-01-04 10:22:00.000;.;2;NULL
6383;2024-01-04 10:23:00.000;.;2;NULL
14179;2024-01-04 16:15:00.000;изменение режима;0;NULL
8405;2024-01-04 22:03:00.000;1;0;NULL
8441;2024-01-04 22:03:00.000;1;0;NULL
15965;2024-01-04 22:04:00.000;2;0;NULL
6383;2024-01-04 22:49:00.000;Заполнение КЦ;2;NULL
30676;2024-01-04 22:50:00.000;Заполнение КЦ;2;NULL
6383;2024-01-04 22:51:00.000;Заполнение КЦ;0;NULL
30676;2024-01-04 22:51:00.000;Заполнение КЦ;0;NULL
8386;2024-01-05 00:11:00.000;КЦ в работу "реверс";0;NULL
7817;2024-01-05 00:12:00.000;КЦ в работу "реверс";0;NULL
7871;2024-01-05 00:13:00.000;КЦ в работу "реверс";0;NULL
8384;2024-01-05 00:13:00.000;КЦ в работу "реверс";0;NULL
8380;2024-01-05 00:14:00.000;КЦ в работу "реверс";0;NULL
8381;2024-01-05 00:14:00.000;КЦ в работу "реверс";0;NULL
7109;2024-01-05 11:58:00.000;По режиму;0;NULL
9407;2024-01-09 08:49:00.000;давление газа в отключенном участке;1;44.00
9954;2024-01-12 13:20:00.000;Выведен в ремонт по результатам ВТД;1;49.30
9263;2024-01-15 15:43:00.000;Выработка газа потребителями ;1;NULL
9281;2024-01-15 15:43:00.000;Выработка газа потребителями ;1;NULL
9401;2024-01-15 15:43:00.000;Выработка газа потребителями ;1;NULL
9263;2024-01-15 19:29:00.000;срабатывание участка;1;NULL
9281;2024-01-15 19:29:00.000;срабатывание участка;1;NULL
9401;2024-01-15 19:29:00.000;срабатывание участка;1;NULL
9407;2024-01-15 19:31:00.000;срабатывание участка;1;44.00
9263;2024-01-15 19:32:00.000;срабатывание участка;1;NULL
9281;2024-01-15 19:32:00.000;срабатывание участка;1;NULL
9401;2024-01-15 19:32:00.000;срабатывание участка;1;NULL
9407;2024-01-15 19:33:00.000;срабатывание участка;1;44.00
9954;2024-01-16 05:39:00.000;Выведен в ремонт по результатам ВТД;1;49.30
9407;2024-01-16 09:53:00.000;Распоряжение ПДС;1;44.00
9407;2024-01-16 15:00:00.000;Распоряжение ПДС;1;44.00
9263;2024-01-16 15:08:00.000;Распоряжение ПДС;0;NULL
9281;2024-01-16 15:08:00.000;Распоряжение ПДС;0;NULL
9401;2024-01-16 15:08:00.000;Распоряжение ПДС;0;NULL
6148;2024-01-16 19:26:00.000;На время проведения работ.;1;36.50
6148;2024-01-17 14:01:00.000;Для проведения работ.;1;36.50
8317;2024-01-18 09:50:00.000;По распоряжению ПДС;2;NULL
9954;2024-01-23 17:38:00.000;ремонт;1;49.30
6148;2024-01-25 19:09:00.000;После ремонта по результатам ВТД.;0;36.50
6148;2024-01-26 10:00:00.000;Ограничение снято;0;NULL
6704;2024-01-26 10:00:00.000;Ограничение снято;0;NULL
6733;2024-01-29 12:57:00.000;Сработка газа на потребителя;1;43.90
6855;2024-01-29 12:58:00.000;Сработка газа на потребителя;1;43.90
6733;2024-01-29 18:34:00.000;После выработки газа.;2;43.90
6855;2024-01-29 18:35:00.000;На время проведения ремонтных работ.;1;43.90
6733;2024-01-29 18:39:00.000;После выработки газа.;0;43.90
6855;2024-01-29 19:20:00.000;На время проведения ремонтных работ.;1;43.90
